Human ID,Mouse ID
ENSG00000171794,ENSMUSG00000023289
ENSG00000125851,ENSMUSG00000043312
ENSG00000095380,ENSMUSG00000022148
ENSG00000130024,ENSMUSG00000030154
ENSG00000167595,ENSMUSG00000015966
ENSG00000105711,ENSMUSG00000080115
ENSG00000173627,ENSMUSG00000064368
ENSG00000074621,ENSMUSG00000031197
ENSG00000168077,ENSMUSG00000074824
ENSG00000172738,ENSMUSG00000050270
ENSG00000170454,ENSMUSG00000052062
ENSG00000100266,ENSMUSG00000071076
ENSG00000196636,ENSMUSG00000039879
ENSG00000198863,ENSMUSG00000062151
ENSG00000167755,ENSMUSG00000000159
ENSG00000132963,ENSMUSG00000025766
ENSG00000082482,ENSMUSG00000078509
ENSG00000109265,ENSMUSG00000021373
ENSG00000145002,ENSMUSG00000010529
ENSG00000042813,ENSMUSG00000031988
ENSG00000187045,ENSMUSG00000048240
ENSG00000125779,ENSMUSG00000078616
ENSG00000149532,ENSMUSG00000079055
ENSG00000231637,ENSMUSG00000106445
ENSG00000136261,ENSMUSG00000020945
ENSG00000278570,ENSMUSG00000031207
ENSG00000173064,ENSMUSG00000054662
ENSG00000276747,ENSMUSG00000001844
ENSG00000172638,ENSMUSG00000071893
ENSG00000141098,ENSMUSG00000001829
ENSG00000159961,ENSMUSG00000024906
ENSG00000153767,ENSMUSG00000053368
ENSG00000162461,ENSMUSG00000031933
ENSG00000130822,ENSMUSG00000056978
ENSG00000180828,ENSMUSG00000035365
ENSG00000125246,ENSMUSG00000053166
ENSG00000124198,ENSMUSG00000001020
ENSG00000253626,ENSMUSG00000057349
ENSG00000147655,ENSMUSG00000027394
ENSG00000235118,ENSMUSG00000029148
ENSG00000179284,ENSMUSG00000078517
ENSG00000170324,ENSMUSG00000049670
ENSG00000184735,ENSMUSG00000020799
ENSG00000164366,ENSMUSG00000026142
ENSG00000150456,ENSMUSG00000043331
ENSG00000108878,ENSMUSG00000024120
ENSG00000269502,ENSMUSG00000054362
ENSG00000117450,ENSMUSG00000029909
ENSG00000152219,ENSMUSG00000099792
ENSG00000114648,ENSMUSG00000078252
ENSG00000155052,ENSMUSG00000031428
ENSG00000161265,ENSMUSG00000029755
ENSG00000137491,ENSMUSG00000063827
ENSG00000174307,ENSMUSG00000020607
ENSG00000150783,ENSMUSG00000030577
ENSG00000204147,ENSMUSG00000037196
ENSG00000157578,ENSMUSG00000063810
ENSG00000167447,ENSMUSG00000002881
ENSG00000011590,ENSMUSG00000022040
ENSG00000197324,ENSMUSG00000048076
ENSG00000171476,ENSMUSG00000006304
ENSG00000189114,ENSMUSG00000094378
ENSG00000147119,ENSMUSG00000068220
ENSG00000118733,ENSMUSG00000029179
ENSG00000101892,ENSMUSG00000096337
ENSG00000204701,ENSMUSG00000021594
ENSG00000129911,ENSMUSG00000018820
ENSG00000104756,ENSMUSG00000050428
ENSG00000070526,ENSMUSG00000030492
ENSG00000093144,ENSMUSG00000099398
ENSG00000020577,ENSMUSG00000035451
ENSG00000188917,ENSMUSG00000031779
ENSG00000179088,ENSMUSG00000042401
ENSG00000188234,ENSMUSG00000000253
ENSG00000187823,ENSMUSG00000028414
ENSG00000174501,ENSMUSG00000073062
ENSG00000152782,ENSMUSG00000054934
ENSG00000164893,ENSMUSG00000037470
ENSG00000072682,ENSMUSG00000068394
ENSG00000065268,ENSMUSG00000016757
ENSG00000104824,ENSMUSG00000020125
ENSG00000115507,ENSMUSG00000005481
ENSG00000075223,ENSMUSG00000032274
ENSG00000180929,ENSMUSG00000022425
ENSG00000205456,ENSMUSG00000049001
ENSG00000114805,ENSMUSG00000021416
ENSG00000063177,ENSMUSG00000036611
ENSG00000159792,ENSMUSG00000015542
ENSG00000139352,ENSMUSG00000070695
ENSG00000241399,ENSMUSG00000073722
ENSG00000198075,ENSMUSG00000038600
ENSG00000111057,ENSMUSG00000064254
ENSG00000138303,ENSMUSG00000032397
ENSG00000118961,ENSMUSG00000072188
ENSG00000221866,ENSMUSG00000004945
ENSG00000162999,ENSMUSG00000021224
ENSG00000114354,ENSMUSG00000042745
ENSG00000240038,ENSMUSG00000037152
ENSG00000106636,ENSMUSG00000043587
ENSG00000143816,ENSMUSG00000049410
ENSG00000144648,ENSMUSG00000005677
ENSG00000089902,ENSMUSG00000030074
ENSG00000167074,ENSMUSG00000049672
ENSG00000171243,ENSMUSG00000028675
ENSG00000179833,ENSMUSG00000036309
ENSG00000130311,ENSMUSG00000097550
ENSG00000162971,ENSMUSG00000048540
ENSG00000163961,ENSMUSG00000079105
ENSG00000135218,ENSMUSG00000026592
ENSG00000163607,ENSMUSG00000051950
ENSG00000131721,ENSMUSG00000059534
ENSG00000146285,ENSMUSG00000021900
ENSG00000243955,ENSMUSG00000006333
ENSG00000140548,ENSMUSG00000066568
ENSG00000181350,ENSMUSG00000035831
ENSG00000121764,ENSMUSG00000020128
ENSG00000165629,ENSMUSG00000053965
ENSG00000273514,ENSMUSG00000004127
ENSG00000184032,ENSMUSG00000028330
ENSG00000173801,ENSMUSG00000037172
ENSG00000067191,ENSMUSG00000020659
ENSG00000198858,ENSMUSG00000056313
ENSG00000176697,ENSMUSG00000023961
ENSG00000277556,ENSMUSG00000051965
ENSG00000111737,ENSMUSG00000019774
ENSG00000167522,ENSMUSG00000075179
ENSG00000141655,ENSMUSG00000020946
ENSG00000066735,ENSMUSG00000074766
ENSG00000136153,ENSMUSG00000075211
ENSG00000068438,ENSMUSG00000039801
ENSG00000136813,ENSMUSG00000024187
ENSG00000161533,ENSMUSG00000044854
ENSG00000213186,ENSMUSG00000014763
ENSG00000213759,ENSMUSG00000038781
ENSG00000198691,ENSMUSG00000060288
ENSG00000004866,ENSMUSG00000075210
ENSG00000143149,ENSMUSG00000030555
ENSG00000285765,ENSMUSG00000090509
ENSG00000197177,ENSMUSG00000046613
ENSG00000120440,ENSMUSG00000026107
ENSG00000162961,ENSMUSG00000075169
ENSG00000184635,ENSMUSG00000033948
ENSG00000167183,ENSMUSG00000064325
ENSG00000149380,ENSMUSG00000034918
ENSG00000144048,ENSMUSG00000074345
ENSG00000189180,ENSMUSG00000026628
ENSG00000038427,ENSMUSG00000062687
ENSG00000119673,ENSMUSG00000025091
ENSG00000162227,ENSMUSG00000021749
ENSG00000101049,ENSMUSG00000067615
ENSG00000179165,ENSMUSG00000020741
ENSG00000149480,ENSMUSG00000024548
ENSG00000143545,ENSMUSG00000047330
ENSG00000148719,ENSMUSG00000025262
ENSG00000198707,ENSMUSG00000078193
ENSG00000188690,ENSMUSG00000038148
ENSG00000053524,ENSMUSG00000000730
ENSG00000196859,ENSMUSG00000058119
ENSG00000005513,ENSMUSG00000061981
ENSG00000092199,ENSMUSG00000024887
ENSG00000156603,ENSMUSG00000045917
ENSG00000053254,ENSMUSG00000003435
ENSG00000139112,ENSMUSG00000001524
ENSG00000125816,ENSMUSG00000091530
ENSG00000155252,ENSMUSG00000034059
ENSG00000163002,ENSMUSG00000074952
ENSG00000171388,ENSMUSG00000043940
ENSG00000151376,ENSMUSG00000073481
ENSG00000163515,ENSMUSG00000027661
ENSG00000067365,ENSMUSG00000038092
ENSG00000168092,ENSMUSG00000043681
ENSG00000103152,ENSMUSG00000071551
ENSG00000102125,ENSMUSG00000095928
ENSG00000126550,ENSMUSG00000032883
ENSG00000133424,ENSMUSG00000071379
ENSG00000148826,ENSMUSG00000060701
ENSG00000107338,ENSMUSG00000094208
ENSG00000017427,ENSMUSG00000006235
ENSG00000147896,ENSMUSG00000031424
ENSG00000110723,ENSMUSG00000037661
ENSG00000181017,ENSMUSG00000074211
ENSG00000145882,ENSMUSG00000013367
ENSG00000197893,ENSMUSG00000034210
ENSG00000112715,ENSMUSG00000010453
ENSG00000181744,ENSMUSG00000032413
ENSG00000047410,ENSMUSG00000048528
ENSG00000159871,ENSMUSG00000087370
ENSG00000185888,ENSMUSG00000078537
ENSG00000100867,ENSMUSG00000014198
ENSG00000160188,ENSMUSG00000032560
ENSG00000167333,ENSMUSG00000002578
ENSG00000128564,ENSMUSG00000040430
ENSG00000100221,ENSMUSG00000022026
ENSG00000112640,ENSMUSG00000083649
ENSG00000167720,ENSMUSG00000030873
ENSG00000108510,ENSMUSG00000078365
ENSG00000165861,ENSMUSG00000100240
ENSG00000139914,ENSMUSG00000002458
ENSG00000115365,ENSMUSG00000034701
ENSG00000040633,ENSMUSG00000020783
ENSG00000204577,ENSMUSG00000092518
ENSG00000163584,ENSMUSG00000024401
ENSG00000110031,ENSMUSG00000036949
ENSG00000160932,ENSMUSG00000056910
ENSG00000184702,ENSMUSG00000073965
ENSG00000099139,ENSMUSG00000060245
ENSG00000104325,ENSMUSG00000026021
ENSG00000141034,ENSMUSG00000020381
ENSG00000086619,ENSMUSG00000032399
ENSG00000103415,ENSMUSG00000055368
ENSG00000142556,ENSMUSG00000036023
ENSG00000272398,ENSMUSG00000029407
ENSG00000220948,ENSMUSG00000040249
ENSG00000143569,ENSMUSG00000050373
ENSG00000172115,ENSMUSG00000055782
ENSG00000172765,ENSMUSG00000071788
ENSG00000215252,ENSMUSG00000025133
ENSG00000145476,ENSMUSG00000030431
ENSG00000243978,ENSMUSG00000100549
ENSG00000129255,ENSMUSG00000029471
ENSG00000134690,ENSMUSG00000074946
ENSG00000138246,ENSMUSG00000027793
ENSG00000187024,ENSMUSG00000031981
ENSG00000263761,ENSMUSG00000100045
ENSG00000175311,ENSMUSG00000070531
ENSG00000188820,ENSMUSG00000020256
ENSG00000213977,ENSMUSG00000024563
ENSG00000114268,ENSMUSG00000096949
ENSG00000063438,ENSMUSG00000075316
ENSG00000142168,ENSMUSG00000031808
ENSG00000122861,ENSMUSG00000051169
ENSG00000254858,ENSMUSG00000090364
ENSG00000153982,ENSMUSG00000057000
ENSG00000100364,ENSMUSG00000075107
ENSG00000167615,ENSMUSG00000029563
ENSG00000106803,ENSMUSG00000037761
ENSG00000165805,ENSMUSG00000049858
ENSG00000214595,ENSMUSG00000054863
ENSG00000277481,ENSMUSG00000031360
ENSG00000272031,ENSMUSG00000025157
ENSG00000203661,ENSMUSG00000020573
ENSG00000278057,ENSMUSG00000062382
ENSG00000164818,ENSMUSG00000038624
ENSG00000172150,ENSMUSG00000024260
ENSG00000204604,ENSMUSG00000038646
ENSG00000136928,ENSMUSG00000018654
ENSG00000139880,ENSMUSG00000044026
ENSG00000158714,ENSMUSG00000071113
ENSG00000168993,ENSMUSG00000027551
ENSG00000149534,ENSMUSG00000038085
ENSG00000166025,ENSMUSG00000060098
ENSG00000043143,ENSMUSG00000046157
ENSG00000125945,ENSMUSG00000001143
ENSG00000141759,ENSMUSG00000079699
ENSG00000185090,ENSMUSG00000044624
ENSG00000105954,ENSMUSG00000027419
ENSG00000116991,ENSMUSG00000050808
ENSG00000112837,ENSMUSG00000028969
ENSG00000065518,ENSMUSG00000024773
ENSG00000107186,ENSMUSG00000073945
ENSG00000144445,ENSMUSG00000022464
ENSG00000224389,ENSMUSG00000030534
ENSG00000173585,ENSMUSG00000026275
ENSG00000206561,ENSMUSG00000024552
ENSG00000172985,ENSMUSG00000017167
ENSG00000083067,ENSMUSG00000047635
ENSG00000197838,ENSMUSG00000025082
ENSG00000168792,ENSMUSG00000019359
ENSG00000213066,ENSMUSG00000032177
ENSG00000158486,ENSMUSG00000035248
ENSG00000157766,ENSMUSG00000040659
ENSG00000122550,ENSMUSG00000028069
ENSG00000117602,ENSMUSG00000003458
ENSG00000101350,ENSMUSG00000007653
ENSG00000171148,ENSMUSG00000000094
ENSG00000104774,ENSMUSG00000021226
ENSG00000113971,ENSMUSG00000056612
ENSG00000078403,ENSMUSG00000025128
ENSG00000171126,ENSMUSG00000020962
ENSG00000117118,ENSMUSG00000038503
ENSG00000221954,ENSMUSG00000042200
ENSG00000189181,ENSMUSG00000028111
ENSG00000116218,ENSMUSG00000053754
ENSG00000109458,ENSMUSG00000035278
ENSG00000196415,ENSMUSG00000100621
ENSG00000160703,ENSMUSG00000081362
ENSG00000164031,ENSMUSG00000059768
ENSG00000160953,ENSMUSG00000021852
ENSG00000147432,ENSMUSG00000020921
ENSG00000159388,ENSMUSG00000093927
ENSG00000276581,ENSMUSG00000034107
ENSG00000099958,ENSMUSG00000052099
ENSG00000107954,ENSMUSG00000020807
ENSG00000122674,ENSMUSG00000056492
ENSG00000078246,ENSMUSG00000024487
ENSG00000198393,ENSMUSG00000031886
ENSG00000134882,ENSMUSG00000038374
ENSG00000285950,ENSMUSG00000035314
ENSG00000136542,ENSMUSG00000071037
ENSG00000186049,ENSMUSG00000021363
ENSG00000151418,ENSMUSG00000033276
ENSG00000197622,ENSMUSG00000044813
ENSG00000068028,ENSMUSG00000031603
ENSG00000186838,ENSMUSG00000033632
ENSG00000100023,ENSMUSG00000038567
ENSG00000156299,ENSMUSG00000090946
ENSG00000182004,ENSMUSG00000079186
ENSG00000168765,ENSMUSG00000013483
ENSG00000156162,ENSMUSG00000079484
ENSG00000144152,ENSMUSG00000030243
ENSG00000163359,ENSMUSG00000096666
ENSG00000121741,ENSMUSG00000059845
ENSG00000167995,ENSMUSG00000014859
ENSG00000162378,ENSMUSG00000037972
ENSG00000123374,ENSMUSG00000055652
ENSG00000160194,ENSMUSG00000048830
ENSG00000205643,ENSMUSG00000033192
ENSG00000176058,ENSMUSG00000014599
ENSG00000106355,ENSMUSG00000022076
ENSG00000120280,ENSMUSG00000058046
ENSG00000100593,ENSMUSG00000043843
ENSG00000166801,ENSMUSG00000043252
ENSG00000152234,ENSMUSG00000024044
ENSG00000255423,ENSMUSG00000027718
ENSG00000178917,ENSMUSG00000046846
ENSG00000188375,ENSMUSG00000051156
ENSG00000144366,ENSMUSG00000104148
ENSG00000091640,ENSMUSG00000090919
ENSG00000261456,ENSMUSG00000094778
ENSG00000165650,ENSMUSG00000094488
ENSG00000088833,ENSMUSG00000017310
ENSG00000101199,ENSMUSG00000026860
ENSG00000029534,ENSMUSG00000028381
ENSG00000118804,ENSMUSG00000063903
ENSG00000106302,ENSMUSG00000028159
ENSG00000149577,ENSMUSG00000079681
ENSG00000188909,ENSMUSG00000040113
ENSG00000034693,ENSMUSG00000026149
ENSG00000183978,ENSMUSG00000022241
ENSG00000149742,ENSMUSG00000045005
ENSG00000166323,ENSMUSG00000035356
ENSG00000204632,ENSMUSG00000078157
ENSG00000152894,ENSMUSG00000019773
ENSG00000105373,ENSMUSG00000032446
ENSG00000152939,ENSMUSG00000022204
ENSG00000179588,ENSMUSG00000022701
ENSG00000100263,ENSMUSG00000073643
ENSG00000172967,ENSMUSG00000031142
ENSG00000131725,ENSMUSG00000038550
ENSG00000141380,ENSMUSG00000021704
ENSG00000156599,ENSMUSG00000026554
ENSG00000175305,ENSMUSG00000006526
ENSG00000107745,ENSMUSG00000018347
ENSG00000181038,ENSMUSG00000021583
ENSG00000170315,ENSMUSG00000103310
ENSG00000135597,ENSMUSG00000020532
ENSG00000102710,ENSMUSG00000075229
ENSG00000146090,ENSMUSG00000034610
ENSG00000078142,ENSMUSG00000036136
ENSG00000254685,ENSMUSG00000040365
ENSG00000196214,ENSMUSG00000044835
ENSG00000178381,ENSMUSG00000059493
ENSG00000160325,ENSMUSG00000026882
ENSG00000141977,ENSMUSG00000044676
ENSG00000187566,ENSMUSG00000075200
ENSG00000075388,ENSMUSG00000039016
ENSG00000141452,ENSMUSG00000040463
ENSG00000084734,ENSMUSG00000033036
ENSG00000134574,ENSMUSG00000046352
ENSG00000140519,ENSMUSG00000071165
ENSG00000206172,ENSMUSG00000038738
ENSG00000188523,ENSMUSG00000034109
ENSG00000147614,ENSMUSG00000094810
ENSG00000100350,ENSMUSG00000042508
ENSG00000116852,ENSMUSG00000003273
ENSG00000176732,ENSMUSG00000032374
ENSG00000113312,ENSMUSG00000026576
ENSG00000185000,ENSMUSG00000096566
ENSG00000176454,ENSMUSG00000021051
ENSG00000197385,ENSMUSG00000028134
ENSG00000233608,ENSMUSG00000035045
ENSG00000166855,ENSMUSG00000022604
ENSG00000134809,ENSMUSG00000034175
ENSG00000110711,ENSMUSG00000039774
ENSG00000185385,ENSMUSG00000031107
ENSG00000099624,ENSMUSG00000017000
ENSG00000040531,ENSMUSG00000022386
ENSG00000182481,ENSMUSG00000027425
ENSG00000089723,ENSMUSG00000095301
ENSG00000178338,ENSMUSG00000027698
ENSG00000284629,ENSMUSG00000036273
ENSG00000132842,ENSMUSG00000024340
ENSG00000285231,ENSMUSG00000064044
ENSG00000145916,ENSMUSG00000038070
ENSG00000164086,ENSMUSG00000026765
ENSG00000174343,ENSMUSG00000022589
ENSG00000100335,ENSMUSG00000075023
ENSG00000196935,ENSMUSG00000027075
ENSG00000179580,ENSMUSG00000020838
ENSG00000196437,ENSMUSG00000043859
ENSG00000121680,ENSMUSG00000047642
ENSG00000177398,ENSMUSG00000065987
ENSG00000169989,ENSMUSG00000073400
ENSG00000079557,ENSMUSG00000022484
ENSG00000073584,ENSMUSG00000107011
ENSG00000166509,ENSMUSG00000090115
ENSG00000284704,ENSMUSG00000025782
ENSG00000160131,ENSMUSG00000096409
ENSG00000205838,ENSMUSG00000052763
ENSG00000146856,ENSMUSG00000043119
ENSG00000184361,ENSMUSG00000103081
ENSG00000221826,ENSMUSG00000027079
ENSG00000136628,ENSMUSG00000090864
ENSG00000135341,ENSMUSG00000054310
ENSG00000170906,ENSMUSG00000023185
ENSG00000110446,ENSMUSG00000039313
ENSG00000128602,ENSMUSG00000041907
ENSG00000117407,ENSMUSG00000046056
ENSG00000111224,ENSMUSG00000071337
ENSG00000163833,ENSMUSG00000063550
ENSG00000163516,ENSMUSG00000027828
ENSG00000167861,ENSMUSG00000049588
ENSG00000223953,ENSMUSG00000087075
ENSG00000171160,ENSMUSG00000029176
ENSG00000275969,ENSMUSG00000000290
ENSG00000163832,ENSMUSG00000038286
ENSG00000079432,ENSMUSG00000030447
ENSG00000198848,ENSMUSG00000006241
ENSG00000127663,ENSMUSG00000023159
ENSG00000170396,ENSMUSG00000018776
ENSG00000175946,ENSMUSG00000037025
ENSG00000135372,ENSMUSG00000005958
ENSG00000266028,ENSMUSG00000035455
ENSG00000170581,ENSMUSG00000045797
ENSG00000149925,ENSMUSG00000109212
ENSG00000133121,ENSMUSG00000004933
ENSG00000185436,ENSMUSG00000038886
ENSG00000186417,ENSMUSG00000048398
ENSG00000103507,ENSMUSG00000031352
ENSG00000108932,ENSMUSG00000036800
ENSG00000138399,ENSMUSG00000024420
ENSG00000176204,ENSMUSG00000108605
ENSG00000148308,ENSMUSG00000091350
ENSG00000179902,ENSMUSG00000040952
ENSG00000187144,ENSMUSG00000041592
ENSG00000116819,ENSMUSG00000028224
ENSG00000103257,ENSMUSG00000025401
ENSG00000162813,ENSMUSG00000026934
ENSG00000164743,ENSMUSG00000022790
ENSG00000173638,ENSMUSG00000020090
ENSG00000240065,ENSMUSG00000060441
ENSG00000100201,ENSMUSG00000026238
ENSG00000196990,ENSMUSG00000036442
ENSG00000188467,ENSMUSG00000048312
ENSG00000159176,ENSMUSG00000067698
ENSG00000154099,ENSMUSG00000024446
ENSG00000198478,ENSMUSG00000036875
ENSG00000091542,ENSMUSG00000031400
ENSG00000100504,ENSMUSG00000041754
ENSG00000168546,ENSMUSG00000009580
ENSG00000104804,ENSMUSG00000048200
ENSG00000130558,ENSMUSG00000041886
ENSG00000160963,ENSMUSG00000049502
ENSG00000107566,ENSMUSG00000037490
ENSG00000184459,ENSMUSG00000020315
ENSG00000177688,ENSMUSG00000020101
ENSG00000107551,ENSMUSG00000048763
ENSG00000120370,ENSMUSG00000039989
ENSG00000153060,ENSMUSG00000054364
ENSG00000143178,ENSMUSG00000027650
ENSG00000176884,ENSMUSG00000041068
ENSG00000108960,ENSMUSG00000017588
ENSG00000100156,ENSMUSG00000079093
ENSG00000141293,ENSMUSG00000022545
ENSG00000154813,ENSMUSG00000000303
ENSG00000143437,ENSMUSG00000006345
ENSG00000137648,ENSMUSG00000022510
ENSG00000166049,ENSMUSG00000032352
ENSG00000125651,ENSMUSG00000071180
ENSG00000273213,ENSMUSG00000046207
ENSG00000181026,ENSMUSG00000045009
ENSG00000065882,ENSMUSG00000051276
ENSG00000169994,ENSMUSG00000036957
ENSG00000130733,ENSMUSG00000045341
ENSG00000167103,ENSMUSG00000036083
ENSG00000170275,ENSMUSG00000037251
ENSG00000163703,ENSMUSG00000025161
ENSG00000076382,ENSMUSG00000043911
ENSG00000188293,ENSMUSG00000067594
ENSG00000112246,ENSMUSG00000051793
ENSG00000130513,ENSMUSG00000041921
ENSG00000138035,ENSMUSG00000047221
ENSG00000152749,ENSMUSG00000039883
ENSG00000151414,ENSMUSG00000028975
ENSG00000101276,ENSMUSG00000040446
ENSG00000204033,ENSMUSG00000052488
ENSG00000106526,ENSMUSG00000032300
ENSG00000160712,ENSMUSG00000028538
ENSG00000186468,ENSMUSG00000018340
ENSG00000064042,ENSMUSG00000095990
ENSG00000196821,ENSMUSG00000050075
ENSG00000187140,ENSMUSG00000061731
ENSG00000175073,ENSMUSG00000029388
ENSG00000125798,ENSMUSG00000019971
ENSG00000039560,ENSMUSG00000001865
ENSG00000214357,ENSMUSG00000006005
ENSG00000110851,ENSMUSG00000029608
ENSG00000100139,ENSMUSG00000044337
ENSG00000197977,ENSMUSG00000006445
ENSG00000133106,ENSMUSG00000024516
ENSG00000196151,ENSMUSG00000028109
ENSG00000172340,ENSMUSG00000062629
ENSG00000169122,ENSMUSG00000020376
ENSG00000107968,ENSMUSG00000021298
ENSG00000171806,ENSMUSG00000028415
ENSG00000123999,ENSMUSG00000074342
ENSG00000066405,ENSMUSG00000038540
ENSG00000196453,ENSMUSG00000000385
ENSG00000144895,ENSMUSG00000032936
ENSG00000082153,ENSMUSG00000030878
ENSG00000076641,ENSMUSG00000026626
ENSG00000004897,ENSMUSG00000029784
ENSG00000116863,ENSMUSG00000031633
ENSG00000123143,ENSMUSG00000022247
ENSG00000149591,ENSMUSG00000031765
ENSG00000128536,ENSMUSG00000090897
ENSG00000166391,ENSMUSG00000037469
ENSG00000130741,ENSMUSG00000048277
ENSG00000286014,ENSMUSG00000074715
ENSG00000147724,ENSMUSG00000050640
ENSG00000076554,ENSMUSG00000030494
ENSG00000249961,ENSMUSG00000048490
ENSG00000189159,ENSMUSG00000022972
ENSG00000183248,ENSMUSG00000094151
ENSG00000112706,ENSMUSG00000037148
ENSG00000106089,ENSMUSG00000029503
ENSG00000141946,ENSMUSG00000038213
ENSG00000048828,ENSMUSG00000027434
ENSG00000205457,ENSMUSG00000035799
ENSG00000171159,ENSMUSG00000042031
ENSG00000204086,ENSMUSG00000108763
ENSG00000135776,ENSMUSG00000061210
ENSG00000120054,ENSMUSG00000039840
ENSG00000185873,ENSMUSG00000095011
ENSG00000196417,ENSMUSG00000034755
ENSG00000130522,ENSMUSG00000059382
ENSG00000185294,ENSMUSG00000089694
ENSG00000182325,ENSMUSG00000036555
ENSG00000172243,ENSMUSG00000033508
ENSG00000134874,ENSMUSG00000055610
ENSG00000179674,ENSMUSG00000023030
ENSG00000154889,ENSMUSG00000060254
ENSG00000088930,ENSMUSG00000092232
ENSG00000258873,ENSMUSG00000034730
ENSG00000277758,ENSMUSG00000022890
ENSG00000185247,ENSMUSG00000092032
ENSG00000174684,ENSMUSG00000034152
ENSG00000173612,ENSMUSG00000017165
ENSG00000135914,ENSMUSG00000030858
ENSG00000171560,ENSMUSG00000060093
ENSG00000128609,ENSMUSG00000009588
ENSG00000196549,ENSMUSG00000027422
ENSG00000177853,ENSMUSG00000033006
ENSG00000161960,ENSMUSG00000027012
ENSG00000164556,ENSMUSG00000028822
ENSG00000169245,ENSMUSG00000039375
ENSG00000105619,ENSMUSG00000014351
ENSG00000174928,ENSMUSG00000073639
ENSG00000117748,ENSMUSG00000008307
ENSG00000196712,ENSMUSG00000046804
ENSG00000104375,ENSMUSG00000095503
ENSG00000144596,ENSMUSG00000022122
ENSG00000205323,ENSMUSG00000102440
ENSG00000159339,ENSMUSG00000060974
ENSG00000186965,ENSMUSG00000027316
ENSG00000064309,ENSMUSG00000027380
ENSG00000198791,ENSMUSG00000031026
ENSG00000239642,ENSMUSG00000019139
ENSG00000178409,ENSMUSG00000034663
ENSG00000153827,ENSMUSG00000036435
ENSG00000167080,ENSMUSG00000074238
ENSG00000143537,ENSMUSG00000091568
ENSG00000169946,ENSMUSG00000061626
ENSG00000112144,ENSMUSG00000006469
ENSG00000042088,ENSMUSG00000044950
ENSG00000276966,ENSMUSG00000028436
ENSG00000168646,ENSMUSG00000057615
ENSG00000178385,ENSMUSG00000091692
ENSG00000178573,ENSMUSG00000009090
ENSG00000204571,ENSMUSG00000025439
ENSG00000085224,ENSMUSG00000024076
ENSG00000117122,ENSMUSG00000073769
ENSG00000203727,ENSMUSG00000036980
ENSG00000068912,ENSMUSG00000035376
ENSG00000023734,ENSMUSG00000032056
ENSG00000118579,ENSMUSG00000036466
ENSG00000167468,ENSMUSG00000075149
ENSG00000188315,ENSMUSG00000039304
ENSG00000109193,ENSMUSG00000046985
ENSG00000115616,ENSMUSG00000070870
ENSG00000215343,ENSMUSG00000060002
ENSG00000137561,ENSMUSG00000033350
ENSG00000095627,ENSMUSG00000024678
ENSG00000184672,ENSMUSG00000094793
ENSG00000179919,ENSMUSG00000026956
ENSG00000197816,ENSMUSG00000033255
ENSG00000188580,ENSMUSG00000024948
ENSG00000012048,ENSMUSG00000062433
ENSG00000197532,ENSMUSG00000063900
ENSG00000116120,ENSMUSG00000067242
ENSG00000111262,ENSMUSG00000063568
ENSG00000135111,ENSMUSG00000019461
ENSG00000026297,ENSMUSG00000095858
ENSG00000215305,ENSMUSG00000030048
ENSG00000156017,ENSMUSG00000055633
ENSG00000106351,ENSMUSG00000037020
ENSG00000175262,ENSMUSG00000034312
ENSG00000172159,ENSMUSG00000098374
ENSG00000152457,ENSMUSG00000003660
ENSG00000138615,ENSMUSG00000079271
